"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","prac_part","colIndex","allLocX","allLocY","test_part","mainExp_part","condType","xClicked","yClicked","responseCol","responseInd","responseError","correctCol","correctColIndex","probLocIndex"
"","null","snap-keyboard-response","306","1008338","0.0-7.0-1.48","","null","","157,31,113","159.72710200945858,-199.23893961834912,196.9615506024416","-120.36300463040965,17.431148549531727,34.729635533386066","encoding","","","","","","","","","",""
"","null","html-keyboard-response","307","1008640","0.0-7.0-2.48","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","308","1008642","0.0-7.0-3.48","","null","","157,31,113","159.72710200945858,-199.23893961834912,196.9615506024416","-120.36300463040965,17.431148549531727,34.729635533386066","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","309","1018346","0.0-7.0-4.48","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4572","continuous_report","310","1022920","0.0-7.0-5.48","","","","157,31,113","159.72710200945858,-199.23893961834912,196.9615506024416","-120.36300463040965,17.431148549531727,34.729635533386066","Probe","","null","744","405","236,70,135","103","-10","245,65,110","113","2"
"","null","html-keyboard-response","311","1023922","0.0-7.0-0.49","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","312","1024024","0.0-7.0-1.49","","null","","172,33,146","-13.951294748825116,-176.58951857178536,31.286893008046185","-199.51281005196483,-93.89431255717817,197.53766811902756","encoding","","","","","","","","","",""
"","null","html-keyboard-response","313","1024325","0.0-7.0-2.49","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","314","1024328","0.0-7.0-3.49","","null","","172,33,146","-13.951294748825116,-176.58951857178536,31.286893008046185","-199.51281005196483,-93.89431255717817,197.53766811902756","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","315","1034030","0.0-7.0-4.49","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6654","continuous_report","316","1040685","0.0-7.0-5.49","","","","172,33,146","-13.951294748825116,-176.58951857178536,31.286893008046185","-199.51281005196483,-93.89431255717817,197.53766811902756","Probe","","null","716","488","224,94,54","140","-6","213,102,45","146","2"
"","null","html-keyboard-response","317","1041687","0.0-7.0-0.50","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","318","1041789","0.0-7.0-1.50","","null","","124,66,102","58.47434094454735,-51.76380902050417,196.96155060244158","-191.26095119260708,193.18516525781365,-34.72963553338626","encoding","","","","","","","","","",""
"","null","html-keyboard-response","319","1042090","0.0-7.0-2.50","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","320","1042094","0.0-7.0-3.50","","null","","124,66,102","58.47434094454735,-51.76380902050417,196.96155060244158","-191.26095119260708,193.18516525781365,-34.72963553338626","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","321","1051796","0.0-7.0-4.50","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","12378","continuous_report","322","1064175","0.0-7.0-5.50","","","","124,66,102","58.47434094454735,-51.76380902050417,196.96155060244158","-191.26095119260708,193.18516525781365,-34.72963553338626","Probe","","null","787","421","242,76,78","127","3","244,72,85","124","0"
"","null","html-keyboard-response","323","1065177","0.0-7.0-0.51","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","324","1065279","0.0-7.0-1.51","","null","","60,106,126","-190.2113032590307,133.82612127177168,-3.4904812874566997","61.803398874989504,148.62896509547883,-199.96953903127826","encoding","","","","","","","","","",""
"","null","html-keyboard-response","325","1065579","0.0-7.0-2.51","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","326","1065582","0.0-7.0-3.51","","null","","60,106,126","-190.2113032590307,133.82612127177168,-3.4904812874566997","61.803398874989504,148.62896509547883,-199.96953903127826","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","327","1075285","0.0-7.0-4.51","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3086","continuous_report","328","1078373","0.0-7.0-5.51","","","","60,106,126","-190.2113032590307,133.82612127177168,-3.4904812874566997","61.803398874989504,148.62896509547883,-199.96953903127826","Probe","","null","990","543","119,118,189","65","5","99,123,187","60","0"
"","null","html-keyboard-response","329","1079374","0.0-7.0-0.52","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","330","1079477","0.0-7.0-1.52","","null","","57,76,135","167.7341135890848,103.00761498201088,17.431148549531578","-108.9278070030054,171.43346014042243,-199.23893961834912","encoding","","","","","","","","","",""
"","null","html-keyboard-response","331","1079777","0.0-7.0-2.52","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","332","1079781","0.0-7.0-3.52","","null","","57,76,135","167.7341135890848,103.00761498201088,17.431148549531578","-108.9278070030054,171.43346014042243,-199.23893961834912","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","333","1089482","0.0-7.0-4.52","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","9588","continuous_report","334","1099072","0.0-7.0-5.52","","","","57,76,135","167.7341135890848,103.00761498201088,17.431148549531578","-108.9278070030054,171.43346014042243,-199.23893961834912","Probe","","null","694","620","238,81,70","131","-4","233,87,63","135","2"
"","null","html-keyboard-response","335","1100074","0.0-7.0-0.53","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","336","1100176","0.0-7.0-1.53","","null","","45,62,79","31.286893008046185,100,186.71608529944035","197.53766811902756,-173.20508075688772,71.67358990906006","encoding","","","","","","","","","",""
"","null","html-keyboard-response","337","1100477","0.0-7.0-2.53","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","338","1100480","0.0-7.0-3.53","","null","","45,62,79","31.286893008046185,100,186.71608529944035","197.53766811902756,-173.20508075688772,71.67358990906006","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","339","1110181","0.0-7.0-4.53","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2998","continuous_report","340","1113179","0.0-7.0-5.53","","","","45,62,79","31.286893008046185,100,186.71608529944035","197.53766811902756,-173.20508075688772,71.67358990906006","Probe","","null","763","495","242,66,123","108","29","173,101,181","79","2"
"","null","html-keyboard-response","341","1114180","0.0-7.0-0.54","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","342","1114282","0.0-7.0-1.54","","null","","24,96,163","24.373868681029496,-179.7588092598334,114.71528727020922","198.5092303282644,87.67422935781546,-163.83040885779835","encoding","","","","","","","","","",""
"","null","html-keyboard-response","343","1114584","0.0-7.0-2.54","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","344","1114587","0.0-7.0-3.54","","null","","24,96,163","24.373868681029496,-179.7588092598334,114.71528727020922","198.5092303282644,87.67422935781546,-163.83040885779835","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","345","1124288","0.0-7.0-4.54","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8881","continuous_report","346","1133170","0.0-7.0-5.54","","","","24,96,163","24.373868681029496,-179.7588092598334,114.71528727020922","198.5092303282644,87.67422935781546,-163.83040885779835","Probe","","null","749","471","204,107,40","150","126","70,138,120","24","0"
"","null","html-keyboard-response","347","1134172","0.0-7.0-0.55","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","348","1134273","0.0-7.0-1.55","","null","","37,126,58","176.5895185717854,141.4213562373095,-184.10097069048803","-93.89431255717817,141.42135623730948,78.14622569785483","encoding","","","","","","","","","",""
"","null","html-keyboard-response","349","1134575","0.0-7.0-2.55","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","350","1134578","0.0-7.0-3.55","","null","","37,126,58","176.5895185717854,141.4213562373095,-184.10097069048803","-93.89431255717817,141.42135623730948,78.14622569785483","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","351","1144280","0.0-7.0-4.55","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6484","continuous_report","352","1150765","0.0-7.0-5.55","","","","37,126,58","176.5895185717854,141.4213562373095,-184.10097069048803","-93.89431255717817,141.42135623730948,78.14622569785483","Probe","","null","739","412","46,137,140","32","-5","29,136,152","37","0"
"","null","html-keyboard-response","353","1151767","0.0-7.0-0.56","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","354","1151869","0.0-7.0-1.56","","null","","8,150,116","163.83040885779832,-74.92131868318242,-27.834620192012988","-114.71528727020927,185.4367709133575,-198.05361374831406","encoding","","","","","","","","","",""
"","null","html-keyboard-response","355","1152169","0.0-7.0-2.56","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","356","1152172","0.0-7.0-3.56","","null","","8,150,116","163.83040885779832,-74.92131868318242,-27.834620192012988","-114.71528727020927,185.4367709133575,-198.05361374831406","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","357","1161874","0.0-7.0-4.56","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","13447","continuous_report","358","1175323","0.0-7.0-5.56","","","","8,150,116","163.83040885779832,-74.92131868318242,-27.834620192012988","-114.71528727020927,185.4367709133575,-198.05361374831406","Probe","","null","754","378","151,128,50","172","22","204,107,40","150","1"
"","null","html-keyboard-response","359","1176324","0.0-7.0-0.57","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","360","1176427","0.0-7.0-1.57","","null","","142,95,2","-114.71528727020916,193.18516525781365,61.80339887498945","163.8304088577984,-51.763809020504134,-190.21130325903073","encoding","","","","","","","","","",""
"","null","html-keyboard-response","361","1176727","0.0-7.0-2.57","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","362","1176730","0.0-7.0-3.57","","null","","142,95,2","-114.71528727020916,193.18516525781365,61.80339887498945","163.8304088577984,-51.763809020504134,-190.21130325903073","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","363","1186432","0.0-7.0-4.57","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3795","continuous_report","364","1190228","0.0-7.0-5.57","","","","142,95,2","-114.71528727020916,193.18516525781365,61.80339887498945","163.8304088577984,-51.763809020504134,-190.21130325903073","Probe","","null","785","510","225,76,149","97","2","221,79,154","95","1"
"","null","html-keyboard-response","365","1191229","0.0-7.0-0.58","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","366","1191331","0.0-7.0-1.58","","null","","157,10,69","-103.00761498201089,108.92780700300544,123.1322950651317","-171.43346014042243,167.73411358908479,-157.60215072134434","encoding","","","","","","","","","",""
"","null","html-keyboard-response","367","1191632","0.0-7.0-2.58","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","368","1191636","0.0-7.0-3.58","","null","","157,10,69","-103.00761498201089,108.92780700300544,123.1322950651317","-171.43346014042243,167.73411358908479,-157.60215072134434","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","369","1201338","0.0-7.0-4.58","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","27026","continuous_report","370","1228366","0.0-7.0-5.58","","","","157,10,69","-103.00761498201089,108.92780700300544,123.1322950651317","-171.43346014042243,167.73411358908479,-157.60215072134434","Probe","","null","805","376","104,137,88","11","1","106,137,86","10","1"
"","null","html-keyboard-response","371","1229367","0.0-7.0-0.59","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","372","1229470","0.0-7.0-1.59","","null","","55,168,19","-68.40402866513386,84.52365234813992,-20.905692653530668","-187.93852415718163,-181.26155740732997,198.90437907365467","encoding","","","","","","","","","",""
"","null","html-keyboard-response","373","1229771","0.0-7.0-2.59","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","374","1229775","0.0-7.0-3.59","","null","","55,168,19","-68.40402866513386,84.52365234813992,-20.905692653530668","-187.93852415718163,-181.26155740732997,198.90437907365467","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","375","1239476","0.0-7.0-4.59","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8046","continuous_report","376","1247523","0.0-7.0-5.59","","","","55,168,19","-68.40402866513386,84.52365234813992,-20.905692653530668","-187.93852415718163,-181.26155740732997,198.90437907365467","Probe","","null","753","349","83,138,108","19","0","83,138,108","19","2"
"[{""page_index"":0,""viewing_time"":13370}]","13371","instructions","377","1260894","0.0-8.0","","","","","","","","","","","","","","","","",""
