"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","prac_part","colIndex","allLocX","allLocY","test_part","mainExp_part","condType","xClicked","yClicked","responseCol","responseInd","responseError","correctCol","correctColIndex","probLocIndex"
"","null","snap-keyboard-response","306","423665","0.0-7.0-1.38","","null","","58,134,1","-169.6096192312852,-189.10371511986335,-13.951294748825116","105.98385284664099,-65.11363089143136,-199.51281005196483","encoding","","","","","","","","","",""
"","null","html-keyboard-response","307","423766","0.0-7.0-2.38","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","308","423968","0.0-7.0-3.38","","null","","58,134,1","-169.6096192312852,-189.10371511986335,-13.951294748825116","105.98385284664099,-65.11363089143136,-199.51281005196483","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","309","425169","0.0-7.0-4.38","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2373","continuous_report","310","427545","0.0-7.0-5.38","","","","58,134,1","-169.6096192312852,-189.10371511986335,-13.951294748825116","105.98385284664099,-65.11363089143136,-199.51281005196483","Probe","","null","584","388","188,115,36","157","99","91,125,186","58","0"
"","null","html-keyboard-response","311","428547","0.0-7.0-0.39","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","312","428649","0.0-7.0-1.39","","null","","50,160,88","51.76380902050415,120.36300463040959,-187.9385241571817","193.18516525781365,-159.72710200945863,-68.40402866513374","encoding","","","","","","","","","",""
"","null","html-keyboard-response","313","428751","0.0-7.0-2.39","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","314","428953","0.0-7.0-3.39","","null","","50,160,88","51.76380902050415,120.36300463040959,-187.9385241571817","193.18516525781365,-159.72710200945863,-68.40402866513374","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","315","430154","0.0-7.0-4.39","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4330","continuous_report","316","434486","0.0-7.0-5.39","","","","50,160,88","51.76380902050415,120.36300463040959,-187.9385241571817","193.18516525781365,-159.72710200945863,-68.40402866513374","Probe","","null","562","494","246,66,106","115","27","202,88,168","88","2"
"","null","html-keyboard-response","317","435487","0.0-7.0-0.40","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","318","435589","0.0-7.0-1.40","","null","","147,91,169","-198.90437907365467,-68.40402866513386,199.23893961834912","-20.90569265353061,-187.93852415718163,-17.431148549531663","encoding","","","","","","","","","",""
"","null","html-keyboard-response","319","435691","0.0-7.0-2.40","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","320","435894","0.0-7.0-3.40","","null","","147,91,169","-198.90437907365467,-68.40402866513386,199.23893961834912","-20.90569265353061,-187.93852415718163,-17.431148549531663","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","321","437096","0.0-7.0-4.40","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4442","continuous_report","322","441539","0.0-7.0-5.40","","","","147,91,169","-198.90437907365467,-68.40402866513386,199.23893961834912","-20.90569265353061,-187.93852415718163,-17.431148549531663","Probe","","null","1024","241","246,67,98","118","-51","159,126,45","169","2"
"","null","html-keyboard-response","323","442541","0.0-7.0-0.41","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","324","442643","0.0-7.0-1.41","","null","","124,8,167","-17.43114854953165,133.82612127177168,-10.467191248588724","-199.23893961834912,148.62896509547883,199.72590695091478","encoding","","","","","","","","","",""
"","null","html-keyboard-response","325","442744","0.0-7.0-2.41","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","326","442946","0.0-7.0-3.41","","null","","124,8,167","-17.43114854953165,133.82612127177168,-10.467191248588724","-199.23893961834912,148.62896509547883,199.72590695091478","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","327","444147","0.0-7.0-4.41","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2002","continuous_report","328","446152","0.0-7.0-5.41","","","","124,8,167","-17.43114854953165,133.82612127177168,-10.467191248588724","-199.23893961834912,148.62896509547883,199.72590695091478","Probe","","null","620","702","94,138,98","15","7","111,136,81","8","1"
"","null","html-keyboard-response","329","447154","0.0-7.0-0.42","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","330","447256","0.0-7.0-1.42","","null","","20,105,78","-120.36300463040968,199.23893961834912,-38.16179907530909","159.72710200945858,17.431148549531635,-196.32543668953278","encoding","","","","","","","","","",""
"","null","html-keyboard-response","331","447357","0.0-7.0-2.42","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","332","447560","0.0-7.0-3.42","","null","","20,105,78","-120.36300463040968,199.23893961834912,-38.16179907530909","159.72710200945858,17.431148549531635,-196.32543668953278","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","333","448761","0.0-7.0-4.42","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5478","continuous_report","334","454240","0.0-7.0-5.42","","","","20,105,78","-120.36300463040968,199.23893961834912,-38.16179907530909","159.72710200945858,17.431148549531635,-196.32543668953278","Probe","","null","958","376","70,138,120","24","4","81,138,110","20","0"
"","null","html-keyboard-response","335","455241","0.0-7.0-0.43","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","336","455343","0.0-7.0-1.43","","null","","100,14,43","-191.26095119260708,-44.99021086877296,65.11363089143126","58.4743409445474,194.87401295704706,-189.10371511986338","encoding","","","","","","","","","",""
"","null","html-keyboard-response","337","455444","0.0-7.0-2.43","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","338","455647","0.0-7.0-3.43","","null","","100,14,43","-191.26095119260708,-44.99021086877296,65.11363089143126","58.4743409445474,194.87401295704706,-189.10371511986338","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","339","456849","0.0-7.0-4.43","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1473","continuous_report","340","458324","0.0-7.0-5.43","","","","100,14,43","-191.26095119260708,-44.99021086877296,65.11363089143126","58.4743409445474,194.87401295704706,-189.10371511986338","Probe","","null","832","204","25,135,161","41","-2","32,134,165","43","2"
"","null","html-keyboard-response","341","459325","0.0-7.0-0.44","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","342","459426","0.0-7.0-1.44","","null","","141,173,45","178.20130483767355,-194.0591452551993,-3.490481287456695","-90.79809994790939,-48.3843791199335,199.96953903127826","encoding","","","","","","","","","",""
"","null","html-keyboard-response","343","459527","0.0-7.0-2.44","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","344","459730","0.0-7.0-3.44","","null","","141,173,45","178.20130483767355,-194.0591452551993,-3.490481287456695","-90.79809994790939,-48.3843791199335,199.96953903127826","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","345","460931","0.0-7.0-4.44","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2837","continuous_report","346","463771","0.0-7.0-5.44","","","","141,173,45","178.20130483767355,-194.0591452551993,-3.490481287456695","-90.79809994790939,-48.3843791199335,199.96953903127826","Probe","","null","779","239","176,120,38","162","-11","149,129,51","173","1"
"","null","html-keyboard-response","347","464773","0.0-7.0-0.45","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","348","464876","0.0-7.0-1.45","","null","","151,132,21","-196.3254366895328,96.96192404926744,173.20508075688767","38.16179907530899,174.92394142787916,-100.00000000000009","encoding","","","","","","","","","",""
"","null","html-keyboard-response","349","464977","0.0-7.0-2.45","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","350","465180","0.0-7.0-3.45","","null","","151,132,21","-196.3254366895328,96.96192404926744,173.20508075688767","38.16179907530899,174.92394142787916,-100.00000000000009","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","351","466382","0.0-7.0-4.45","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3798","continuous_report","352","470181","0.0-7.0-5.45","","","","151,132,21","-196.3254366895328,96.96192404926744,173.20508075688767","38.16179907530899,174.92394142787916,-100.00000000000009","Probe","","null","880","538","229,74,144","99","-33","237,82,68","132","1"
"","null","html-keyboard-response","353","471183","0.0-7.0-0.46","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","354","471286","0.0-7.0-1.46","","null","","111,147,79","71.67358990905991,-161.80339887498948,181.26155740732997","-186.7160852994404,-117.5570504584946,84.52365234813989","encoding","","","","","","","","","",""
"","null","html-keyboard-response","355","471387","0.0-7.0-2.46","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","356","471590","0.0-7.0-3.46","","null","","111,147,79","71.67358990905991,-161.80339887498948,181.26155740732997","-186.7160852994404,-117.5570504584946,84.52365234813989","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","357","472792","0.0-7.0-4.46","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3867","continuous_report","358","476661","0.0-7.0-5.46","","","","111,147,79","71.67358990905991,-161.80339887498948,181.26155740732997","-186.7160852994404,-117.5570504584946,84.52365234813989","Probe","","null","986","481","244,66,118","110","31","173,101,181","79","2"
"","null","html-keyboard-response","359","477663","0.0-7.0-0.47","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","360","477764","0.0-7.0-1.47","","null","","158,65,26","-90.79809994790935,128.55752193730785,90.79809994790936","178.20130483767358,-153.20888862379562,178.20130483767355","encoding","","","","","","","","","",""
"","null","html-keyboard-response","361","477866","0.0-7.0-2.47","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","362","478070","0.0-7.0-3.47","","null","","158,65,26","-90.79809994790935,128.55752193730785,90.79809994790936","178.20130483767358,-153.20888862379562,178.20130483767355","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","363","479271","0.0-7.0-4.47","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5028","continuous_report","364","484302","0.0-7.0-5.47","","","","158,65,26","-90.79809994790935,128.55752193730785,90.79809994790936","178.20130483767358,-153.20888862379562,178.20130483767355","Probe","","null","818","478","221,79,154","95","30","119,118,189","65","1"
"","null","html-keyboard-response","365","485303","0.0-7.0-0.48","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","366","485406","0.0-7.0-1.48","","null","","70,125,27","34.729635533385995,192.25233918766378,-161.80339887498945","-196.96155060244163,55.12747116339983,117.55705045849464","encoding","","","","","","","","","",""
"","null","html-keyboard-response","367","485507","0.0-7.0-2.48","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","368","485710","0.0-7.0-3.48","","null","","70,125,27","34.729635533385995,192.25233918766378,-161.80339887498945","-196.96155060244163,55.12747116339983,117.55705045849464","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","369","486911","0.0-7.0-4.48","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3991","continuous_report","370","490903","0.0-7.0-5.48","","","","70,125,27","34.729635533385995,192.25233918766378,-161.80339887498945","-196.96155060244163,55.12747116339983,117.55705045849464","Probe","","null","845","232","72,138,118","23","-4","61,138,128","27","2"
"","null","html-keyboard-response","371","491904","0.0-7.0-0.49","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","372","492007","0.0-7.0-1.49","","null","","78,100,25","-165.80751451100838,133.82612127177157,-71.67358990906006","-111.83858069414934,-148.62896509547895,186.71608529944035","encoding","","","","","","","","","",""
"","null","html-keyboard-response","373","492107","0.0-7.0-2.49","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","374","492309","0.0-7.0-3.49","","null","","78,100,25","-165.80751451100838,133.82612127177157,-71.67358990906006","-111.83858069414934,-148.62896509547895,186.71608529944035","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","375","493511","0.0-7.0-4.49","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4478","continuous_report","376","497990","0.0-7.0-5.49","","","","78,100,25","-165.80751451100838,133.82612127177157,-71.67358990906006","-111.83858069414934,-148.62896509547895,186.71608529944035","Probe","","null","727","403","59,130,177","50","25","67,138,123","25","2"
"","null","html-keyboard-response","377","498991","0.0-7.0-0.50","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","378","499093","0.0-7.0-1.50","","null","","12,77,111","-24.373868681029435,-193.18516525781368,184.10097069048808","-198.5092303282644,-51.76380902050407,78.14622569785475","encoding","","","","","","","","","",""
"","null","html-keyboard-response","379","499193","0.0-7.0-2.50","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","380","499395","0.0-7.0-3.50","","null","","12,77,111","-24.373868681029435,-193.18516525781368,184.10097069048808","-198.5092303282644,-51.76380902050407,78.14622569785475","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","381","500597","0.0-7.0-4.50","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3533","continuous_report","382","504133","0.0-7.0-5.50","","","","12,77,111","-24.373868681029435,-193.18516525781368,184.10097069048808","-198.5092303282644,-51.76380902050407,78.14622569785475","Probe","","null","511","401","190,94,175","84","7","166,104,184","77","1"
"","null","html-keyboard-response","383","505134","0.0-7.0-0.51","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","384","505236","0.0-7.0-1.51","","null","","135,75,2","167.7341135890848,-186.71608529944032,81.34732861516002","-108.9278070030054,-71.67358990906008,182.70909152852016","encoding","","","","","","","","","",""
"","null","html-keyboard-response","385","505338","0.0-7.0-2.51","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","386","505540","0.0-7.0-3.51","","null","","135,75,2","167.7341135890848,-186.71608529944032,81.34732861516002","-108.9278070030054,-71.67358990906008,182.70909152852016","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","387","506742","0.0-7.0-4.51","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5174","continuous_report","388","511918","0.0-7.0-5.51","","","","135,75,2","167.7341135890848,-186.71608529944032,81.34732861516002","-108.9278070030054,-71.67358990906008,182.70909152852016","Probe","","null","689","515","166,104,184","77","2","158,106,185","75","1"
"","null","html-keyboard-response","389","512920","0.0-7.0-0.52","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","390","513023","0.0-7.0-1.52","","null","","65,3,131","-48.38437911993356,-44.99021086877296,186.71608529944035","-194.0591452551993,194.87401295704706,71.67358990906006","encoding","","","","","","","","","",""
"","null","html-keyboard-response","391","513124","0.0-7.0-2.52","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","392","513327","0.0-7.0-3.52","","null","","65,3,131","-48.38437911993356,-44.99021086877296,186.71608529944035","-194.0591452551993,194.87401295704706,71.67358990906006","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","393","514529","0.0-7.0-4.52","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1853","continuous_report","394","516383","0.0-7.0-5.52","","","","65,3,131","-48.38437911993356,-44.99021086877296,186.71608529944035","-194.0591452551993,194.87401295704706,71.67358990906006","Probe","","null","1087","499","239,80,72","130","-1","238,81,70","131","2"
"","null","html-keyboard-response","395","517385","0.0-7.0-0.53","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","396","517487","0.0-7.0-1.53","","null","","13,90,41","111.83858069414939,-96.96192404926737,-61.80339887498947","165.80751451100832,-174.92394142787916,190.21130325903073","encoding","","","","","","","","","",""
"","null","html-keyboard-response","397","517589","0.0-7.0-2.53","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","398","517790","0.0-7.0-3.53","","null","","13,90,41","111.83858069414939,-96.96192404926737,-61.80339887498947","165.80751451100832,-174.92394142787916,190.21130325903073","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","399","518992","0.0-7.0-4.53","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8471","continuous_report","400","527465","0.0-7.0-5.53","","","","13,90,41","111.83858069414939,-96.96192404926737,-61.80339887498947","165.80751451100832,-174.92394142787916,190.21130325903073","Probe","","null","886","365","227,75,147","98","8","208,86,164","90","1"
"","null","html-keyboard-response","401","528466","0.0-7.0-0.54","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","402","528569","0.0-7.0-1.54","","null","","52,111,168","-143.86796006773025,90.79809994790932,197.53766811902753","138.93167409179944,-178.2013048376736,-31.286893008046224","encoding","","","","","","","","","",""
"","null","html-keyboard-response","403","528670","0.0-7.0-2.54","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","404","528873","0.0-7.0-3.54","","null","","52,111,168","-143.86796006773025,90.79809994790932,197.53766811902753","138.93167409179944,-178.2013048376736,-31.286893008046224","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","405","530075","0.0-7.0-4.54","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3261","continuous_report","406","533337","0.0-7.0-5.54","","","","52,111,168","-143.86796006773025,90.79809994790932,197.53766811902753","138.93167409179944,-178.2013048376736,-31.286893008046224","Probe","","null","476","546","227,75,147","98","-13","244,65,115","111","1"
"","null","html-keyboard-response","407","534339","0.0-7.0-0.55","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","408","534440","0.0-7.0-1.55","","null","","66,123,45","-24.373868681029435,10.467191248588794,-199.96953903127826","-198.5092303282644,199.72590695091478,3.490481287456687","encoding","","","","","","","","","",""
"","null","html-keyboard-response","409","534542","0.0-7.0-2.55","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","410","534744","0.0-7.0-3.55","","null","","66,123,45","-24.373868681029435,10.467191248588794,-199.96953903127826","-198.5092303282644,199.72590695091478,3.490481287456687","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","411","535946","0.0-7.0-4.55","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6389","continuous_report","412","542338","0.0-7.0-5.55","","","","66,123,45","-24.373868681029435,10.467191248588794,-199.96953903127826","-198.5092303282644,199.72590695091478,3.490481287456687","Probe","","null","827","516","66,129,179","52","7","39,133,168","45","2"
"","null","html-keyboard-response","413","543339","0.0-7.0-0.56","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","414","543442","0.0-7.0-1.56","","null","","86,37,105","-111.83858069414934,167.7341135890848,178.20130483767358","165.80751451100838,-108.9278070030054,90.79809994790935","encoding","","","","","","","","","",""
"","null","html-keyboard-response","415","543543","0.0-7.0-2.56","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","416","543746","0.0-7.0-3.56","","null","","86,37,105","-111.83858069414934,167.7341135890848,178.20130483767358","165.80751451100838,-108.9278070030054,90.79809994790935","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","417","544948","0.0-7.0-4.56","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8457","continuous_report","418","553407","0.0-7.0-5.56","","","","86,37,105","-111.83858069414934,167.7341135890848,178.20130483767358","165.80751451100838,-108.9278070030054,90.79809994790935","Probe","","null","714","420","223,77,151","96","59","29,136,152","37","1"
"","null","html-keyboard-response","419","554408","0.0-7.0-0.57","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","420","554511","0.0-7.0-1.57","","null","","70,90,53","155.42919229139417,-146.2707403238341,-44.990210868773055","125.86407820996747,136.3996720124997,-194.87401295704703","encoding","","","","","","","","","",""
"","null","html-keyboard-response","421","554612","0.0-7.0-2.57","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","422","554815","0.0-7.0-3.57","","null","","70,90,53","155.42919229139417,-146.2707403238341,-44.990210868773055","125.86407820996747,136.3996720124997,-194.87401295704703","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","423","556017","0.0-7.0-4.57","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1843","continuous_report","424","557861","0.0-7.0-5.57","","","","70,90,53","155.42919229139417,-146.2707403238341,-44.990210868773055","125.86407820996747,136.3996720124997,-194.87401295704703","Probe","","null","573","550","226,92,56","139","49","208,86,164","90","1"
"","null","html-keyboard-response","425","558862","0.0-7.0-0.58","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","426","558964","0.0-7.0-1.58","","null","","149,71,22","146.27074032383413,133.82612127177168,-141.42135623730948","-136.39967201249965,148.62896509547883,141.4213562373095","encoding","","","","","","","","","",""
"","null","html-keyboard-response","427","559066","0.0-7.0-2.58","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","428","559269","0.0-7.0-3.58","","null","","149,71,22","146.27074032383413,133.82612127177168,-141.42135623730948","-136.39967201249965,148.62896509547883,141.4213562373095","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","429","560470","0.0-7.0-4.58","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2126","continuous_report","430","562599","0.0-7.0-5.58","","","","149,71,22","146.27074032383413,133.82612127177168,-141.42135623730948","-136.39967201249965,148.62896509547883,141.4213562373095","Probe","","null","1109","252","190,114,36","156","7","206,105,41","149","0"
"","null","html-keyboard-response","431","563599","0.0-7.0-0.59","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","432","563702","0.0-7.0-1.59","","null","","145,9,112","179.7588092598334,-111.83858069414934,58.47434094454735","87.67422935781548,165.80751451100838,191.26095119260708","encoding","","","","","","","","","",""
"","null","html-keyboard-response","433","563804","0.0-7.0-2.59","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","434","564006","0.0-7.0-3.59","","null","","145,9,112","179.7588092598334,-111.83858069414934,58.47434094454735","87.67422935781548,165.80751451100838,191.26095119260708","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","435","565207","0.0-7.0-4.59","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3644","continuous_report","436","568853","0.0-7.0-5.59","","","","145,9,112","179.7588092598334,-111.83858069414934,58.47434094454735","87.67422935781548,165.80751451100838,191.26095119260708","Probe","","null","818","260","178,119,37","161","49","245,65,113","112","2"
"[{""page_index"":0,""viewing_time"":10695}]","10696","instructions","437","579549","0.0-8.0","","","","","","","","","","","","","","","","",""
