"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","prac_part","colIndex","allLocX","allLocY","test_part","mainExp_part","condType","xClicked","yClicked","responseCol","responseInd","responseError","correctCol","correctColIndex","probLocIndex"
"","null","snap-keyboard-response","306","611394","0.0-7.0-1.38","","null","","90,57,20","196.96155060244158,-3.490481287456695,-185.4367709133575","-34.72963553338626,199.96953903127826,-74.9213186831824","encoding","","","","","","","","","",""
"","null","html-keyboard-response","307","611496","0.0-7.0-2.38","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","308","611699","0.0-7.0-3.38","","null","","90,57,20","196.96155060244158,-3.490481287456695,-185.4367709133575","-34.72963553338626,199.96953903127826,-74.9213186831824","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","309","612900","0.0-7.0-4.38","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1822","continuous_report","310","614723","0.0-7.0-5.38","","","","90,57,20","196.96155060244158,-3.490481287456695,-185.4367709133575","-34.72963553338626,199.96953903127826,-74.9213186831824","Probe","","null","620","508","199,90,169","87","-3","208,86,164","90","0"
"","null","html-keyboard-response","311","615724","0.0-7.0-0.39","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","312","615827","0.0-7.0-1.39","","null","","120,21,57","-138.93167409179952,44.99021086877298,-169.6096192312852","-143.86796006773017,-194.87401295704706,105.98385284664099","encoding","","","","","","","","","",""
"","null","html-keyboard-response","313","615928","0.0-7.0-2.39","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","314","616131","0.0-7.0-3.39","","null","","120,21,57","-138.93167409179952,44.99021086877298,-169.6096192312852","-143.86796006773017,-194.87401295704706,105.98385284664099","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","315","617332","0.0-7.0-4.39","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8988","continuous_report","316","626321","0.0-7.0-5.39","","","","120,21,57","-138.93167409179952,44.99021086877298,-169.6096192312852","-143.86796006773017,-194.87401295704706,105.98385284664099","Probe","","null","975","353","245,65,113","112","55","87,125,185","57","2"
"","null","html-keyboard-response","317","627323","0.0-7.0-0.40","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","318","627425","0.0-7.0-1.40","","null","","159,59,76","198.5092303282644,-195.62952014676114,-157.60215072134437","-24.373868681029624,-41.58233816355181,123.13229506513169","encoding","","","","","","","","","",""
"","null","html-keyboard-response","319","627526","0.0-7.0-2.40","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","320","627729","0.0-7.0-3.40","","null","","159,59,76","198.5092303282644,-195.62952014676114,-157.60215072134437","-24.373868681029624,-41.58233816355181,123.13229506513169","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","321","628931","0.0-7.0-4.40","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","11846","continuous_report","322","640789","0.0-7.0-5.40","","","","159,59,76","198.5092303282644,-195.62952014676114,-157.60215072134437","-24.373868681029624,-41.58233816355181,123.13229506513169","Probe","","null","820","336","147,110,187","72","-4","162,105,185","76","2"
"","null","html-keyboard-response","323","641790","0.0-7.0-0.41","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","324","641892","0.0-7.0-1.41","","null","","68,19,46","-55.12747116339981,-174.92394142787916,171.43346014042245","192.25233918766378,96.96192404926744,103.00761498201084","encoding","","","","","","","","","",""
"","null","html-keyboard-response","325","641993","0.0-7.0-2.41","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","326","642196","0.0-7.0-3.41","","null","","68,19,46","-55.12747116339981,-174.92394142787916,171.43346014042245","192.25233918766378,96.96192404926744,103.00761498201084","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","327","643398","0.0-7.0-4.41","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","7863","continuous_report","328","651262","0.0-7.0-5.41","","","","68,19,46","-55.12747116339981,-174.92394142787916,171.43346014042245","192.25233918766378,96.96192404926744,103.00761498201084","Probe","","null","780","496","170,102,183","78","10","131,115,189","68","0"
"","null","html-keyboard-response","329","652263","0.0-7.0-0.42","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","330","652366","0.0-7.0-1.42","","null","","35,111,140","-193.18516525781365,192.25233918766378,-87.6742293578155","51.763809020504205,55.12747116339983,179.75880925983338","encoding","","","","","","","","","",""
"","null","html-keyboard-response","331","652467","0.0-7.0-2.42","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","332","652670","0.0-7.0-3.42","","null","","35,111,140","-193.18516525781365,192.25233918766378,-87.6742293578155","51.763809020504205,55.12747116339983,179.75880925983338","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","333","653871","0.0-7.0-4.42","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5546","continuous_report","334","659419","0.0-7.0-5.42","","","","35,111,140","-193.18516525781365,192.25233918766378,-87.6742293578155","51.763809020504205,55.12747116339983,179.75880925983338","Probe","","null","720","272","81,138,110","20","-15","36,137,147","35","0"
"","null","html-keyboard-response","335","660419","0.0-7.0-0.43","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","336","660520","0.0-7.0-1.43","","null","","109,158,69","-199.72590695091478,150.94191604455438,-20.905692653530668","10.467191248588762,-131.21180579810147,-198.90437907365467","encoding","","","","","","","","","",""
"","null","html-keyboard-response","337","660621","0.0-7.0-2.43","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","338","660824","0.0-7.0-3.43","","null","","109,158,69","-199.72590695091478,150.94191604455438,-20.905692653530668","10.467191248588762,-131.21180579810147,-198.90437907365467","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","339","662025","0.0-7.0-4.43","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","11296","continuous_report","340","673322","0.0-7.0-5.43","","","","109,158,69","-199.72590695091478,150.94191604455438,-20.905692653530668","10.467191248588762,-131.21180579810147,-198.90437907365467","Probe","","null","831","507","166,123,41","166","8","186,116,36","158","1"
"","null","html-keyboard-response","341","674324","0.0-7.0-0.44","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","342","674426","0.0-7.0-1.44","","null","","23,95,123","171.43346014042245,-27.834620192012988,-27.83462019201307","103.00761498201084,-198.05361374831406,198.05361374831406","encoding","","","","","","","","","",""
"","null","html-keyboard-response","343","674528","0.0-7.0-2.44","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","344","674730","0.0-7.0-3.44","","null","","23,95,123","171.43346014042245,-27.834620192012988,-27.83462019201307","103.00761498201084,-198.05361374831406,198.05361374831406","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","345","675930","0.0-7.0-4.44","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6503","continuous_report","346","682435","0.0-7.0-5.44","","","","23,95,123","171.43346014042245,-27.834620192012988,-27.83462019201307","103.00761498201084,-198.05361374831406,198.05361374831406","Probe","","null","735","442","61,138,128","27","-68","221,79,154","95","1"
"","null","html-keyboard-response","347","683436","0.0-7.0-0.45","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","348","683538","0.0-7.0-1.45","","null","","1,128,53","-51.76380902050413,187.9385241571817,-55.12747116339981","-193.18516525781365,68.40402866513374,192.25233918766378","encoding","","","","","","","","","",""
"","null","html-keyboard-response","349","683639","0.0-7.0-2.45","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","350","683842","0.0-7.0-3.45","","null","","1,128,53","-51.76380902050413,187.9385241571817,-55.12747116339981","-193.18516525781365,68.40402866513374,192.25233918766378","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","351","685044","0.0-7.0-4.45","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5321","continuous_report","352","690366","0.0-7.0-5.45","","","","1,128,53","-51.76380902050413,187.9385241571817,-55.12747116339981","-193.18516525781365,68.40402866513374,192.25233918766378","Probe","","null","907","248","176,120,38","162","34","241,77,76","128","1"
"","null","html-keyboard-response","353","691367","0.0-7.0-0.46","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","354","691469","0.0-7.0-1.46","","null","","27,143,119","-184.10097069048803,-182.70909152852022,199.51281005196483","78.14622569785483,-81.34732861515997,13.95129474882506","encoding","","","","","","","","","",""
"","null","html-keyboard-response","355","691571","0.0-7.0-2.46","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","356","691774","0.0-7.0-3.46","","null","","27,143,119","-184.10097069048803,-182.70909152852022,199.51281005196483","78.14622569785483,-81.34732861515997,13.95129474882506","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","357","692974","0.0-7.0-4.46","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2487","continuous_report","358","695462","0.0-7.0-5.46","","","","27,143,119","-184.10097069048803,-182.70909152852022,199.51281005196483","78.14622569785483,-81.34732861515997,13.95129474882506","Probe","","null","1005","394","245,65,110","113","-6","246,68,96","119","2"
"","null","html-keyboard-response","359","696463","0.0-7.0-0.47","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","360","696566","0.0-7.0-1.47","","null","","68,12,86","-199.96953903127826,17.431148549531578,199.72590695091478","-3.4904812874566384,-199.23893961834912,10.467191248588765","encoding","","","","","","","","","",""
"","null","html-keyboard-response","361","696667","0.0-7.0-2.47","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","362","696869","0.0-7.0-3.47","","null","","68,12,86","-199.96953903127826,17.431148549531578,199.72590695091478","-3.4904812874566384,-199.23893961834912,10.467191248588765","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","363","698071","0.0-7.0-4.47","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1428","continuous_report","364","699500","0.0-7.0-5.47","","","","68,12,86","-199.96953903127826,17.431148549531578,199.72590695091478","-3.4904812874566384,-199.23893961834912,10.467191248588765","Probe","","null","1042","404","213,83,160","92","6","196,91,171","86","2"
"","null","html-keyboard-response","365","700501","0.0-7.0-0.48","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","366","700617","0.0-7.0-1.48","","null","","152,6,45","-38.16179907530896,196.96155060244158,3.490481287456626","196.3254366895328,-34.72963553338626,-199.96953903127826","encoding","","","","","","","","","",""
"","null","html-keyboard-response","367","700718","0.0-7.0-2.48","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","368","700921","0.0-7.0-3.48","","null","","152,6,45","-38.16179907530896,196.96155060244158,3.490481287456626","196.3254366895328,-34.72963553338626,-199.96953903127826","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","369","702123","0.0-7.0-4.48","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6782","continuous_report","370","708906","0.0-7.0-5.48","","","","152,6,45","-38.16179907530896,196.96155060244158,3.490481287456626","196.3254366895328,-34.72963553338626,-199.96953903127826","Probe","","null","905","366","183,97,177","82","-70","200,109,38","152","0"
"","null","html-keyboard-response","371","709908","0.0-7.0-0.49","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","372","710010","0.0-7.0-1.49","","null","","145,32,175","146.27074032383413,-3.6739403974420595e-14,100.00000000000003","-136.39967201249965,-200,173.20508075688772","encoding","","","","","","","","","",""
"","null","html-keyboard-response","373","710111","0.0-7.0-2.49","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","374","710325","0.0-7.0-3.49","","null","","145,32,175","146.27074032383413,-3.6739403974420595e-14,100.00000000000003","-136.39967201249965,-200,173.20508075688772","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","375","711527","0.0-7.0-4.49","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2496","continuous_report","376","714024","0.0-7.0-5.49","","","","145,32,175","146.27074032383413,-3.6739403974420595e-14,100.00000000000003","-136.39967201249965,-200,173.20508075688772","Probe","","null","737","227","25,135,161","41","9","46,137,140","32","1"
"","null","html-keyboard-response","377","715025","0.0-7.0-0.50","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","378","715127","0.0-7.0-1.50","","null","","137,60,114","-48.384379119933556,-58.47434094454741,191.26095119260714","194.0591452551993,-191.26095119260705,-58.47434094454725","encoding","","","","","","","","","",""
"","null","html-keyboard-response","379","715228","0.0-7.0-2.50","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","380","715431","0.0-7.0-3.50","","null","","137,60,114","-48.384379119933556,-58.47434094454741,191.26095119260714","194.0591452551993,-191.26095119260705,-58.47434094454725","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","381","716633","0.0-7.0-4.50","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3779","continuous_report","382","720414","0.0-7.0-5.50","","","","137,60,114","-48.384379119933556,-58.47434094454741,191.26095119260714","194.0591452551993,-191.26095119260705,-58.47434094454725","Probe","","null","1034","336","244,66,118","110","-27","230,89,59","137","0"
"","null","html-keyboard-response","383","721415","0.0-7.0-0.51","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","384","721517","0.0-7.0-1.51","","null","","170,8,66","198.05361374831406,44.99021086877298,41.58233816355189","27.834620192013087,-194.87401295704706,195.6295201467611","encoding","","","","","","","","","",""
"","null","html-keyboard-response","385","721619","0.0-7.0-2.51","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","386","721822","0.0-7.0-3.51","","null","","170,8,66","198.05361374831406,44.99021086877298,41.58233816355189","27.834620192013087,-194.87401295704706,195.6295201467611","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","387","723022","0.0-7.0-4.51","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3689","continuous_report","388","726714","0.0-7.0-5.51","","","","170,8,66","198.05361374831406,44.99021086877298,41.58233816355189","27.834620192013087,-194.87401295704706,195.6295201467611","Probe","","null","1152","531","193,113,37","155","-15","156,127,47","170","0"
"","null","html-keyboard-response","389","727715","0.0-7.0-0.52","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","390","727831","0.0-7.0-1.52","","null","","85,140,67","-133.82612127177168,199.72590695091478,-117.5570504584946","-148.6289650954788,-10.467191248588874,161.80339887498948","encoding","","","","","","","","","",""
"","null","html-keyboard-response","391","727933","0.0-7.0-2.52","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","392","728135","0.0-7.0-3.52","","null","","85,140,67","-133.82612127177168,199.72590695091478,-117.5570504584946","-148.6289650954788,-10.467191248588874,161.80339887498948","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","393","729337","0.0-7.0-4.52","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8175","continuous_report","394","737513","0.0-7.0-5.52","","","","85,140,67","-133.82612127177168,199.72590695091478,-117.5570504584946","-148.6289650954788,-10.467191248588874,161.80339887498948","Probe","","null","836","477","55,131,175","49","-36","193,93,173","85","0"
"","null","html-keyboard-response","395","738515","0.0-7.0-0.53","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","396","738617","0.0-7.0-1.53","","null","","125,25,40","-189.10371511986335,191.26095119260714,65.11363089143126","65.1136308914314,-58.47434094454725,-189.10371511986338","encoding","","","","","","","","","",""
"","null","html-keyboard-response","397","738718","0.0-7.0-2.53","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","398","738921","0.0-7.0-3.53","","null","","125,25,40","-189.10371511986335,191.26095119260714,65.11363089143126","65.1136308914314,-58.47434094454725,-189.10371511986338","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","399","740123","0.0-7.0-4.53","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","7662","continuous_report","400","747786","0.0-7.0-5.53","","","","125,25,40","-189.10371511986335,191.26095119260714,65.11363089143126","65.1136308914314,-58.47434094454725,-189.10371511986338","Probe","","null","782","334","32,137,150","36","11","67,138,123","25","1"
"","null","html-keyboard-response","401","748787","0.0-7.0-0.54","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","402","748889","0.0-7.0-1.54","","null","","176,106,34","-133.82612127177165,105.98385284664093,150.9419160445544","148.62896509547886,-169.60961923128522,131.21180579810144","encoding","","","","","","","","","",""
"","null","html-keyboard-response","403","748991","0.0-7.0-2.54","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","404","749194","0.0-7.0-3.54","","null","","176,106,34","-133.82612127177165,105.98385284664093,150.9419160445544","148.62896509547886,-169.60961923128522,131.21180579810144","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","405","750395","0.0-7.0-4.54","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2124","continuous_report","406","752520","0.0-7.0-5.54","","","","176,106,34","-133.82612127177165,105.98385284664093,150.9419160445544","148.62896509547886,-169.60961923128522,131.21180579810144","Probe","","null","921","670","66,129,179","52","18","39,137,145","34","2"
"","null","html-keyboard-response","407","753522","0.0-7.0-0.55","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","408","753624","0.0-7.0-1.55","","null","","83,24,46","176.5895185717854,-125.86407820996746,-194.0591452551993","93.89431255717817,155.42919229139423,-48.3843791199335","encoding","","","","","","","","","",""
"","null","html-keyboard-response","409","753725","0.0-7.0-2.55","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","410","753928","0.0-7.0-3.55","","null","","83,24,46","176.5895185717854,-125.86407820996746,-194.0591452551993","93.89431255717817,155.42919229139423,-48.3843791199335","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","411","755130","0.0-7.0-4.55","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6974","continuous_report","412","762105","0.0-7.0-5.55","","","","83,24,46","176.5895185717854,-125.86407820996746,-194.0591452551993","93.89431255717817,155.42919229139423,-48.3843791199335","Probe","","null","820","468","62,130,178","51","5","43,133,170","46","2"
"","null","html-keyboard-response","413","763107","0.0-7.0-0.56","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","414","763209","0.0-7.0-1.56","","null","","100,0,72","199.96953903127826,-48.38437911993356,93.89431255717817","3.4904812874567024,-194.0591452551993,176.58951857178536","encoding","","","","","","","","","",""
"","null","html-keyboard-response","415","763309","0.0-7.0-2.56","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","416","763512","0.0-7.0-3.56","","null","","100,0,72","199.96953903127826,-48.38437911993356,93.89431255717817","3.4904812874567024,-194.0591452551993,176.58951857178536","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","417","764714","0.0-7.0-4.56","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2801","continuous_report","418","767516","0.0-7.0-5.56","","","","100,0,72","199.96953903127826,-48.38437911993356,93.89431255717817","3.4904812874567024,-194.0591452551993,176.58951857178536","Probe","","null","731","291","244,65,115","111","11","231,73,142","100","0"
"","null","html-keyboard-response","419","768518","0.0-7.0-0.57","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","420","768620","0.0-7.0-1.57","","null","","31,56,174","128.55752193730788,-148.6289650954788,-199.51281005196486","153.20888862379562,133.82612127177168,-13.951294748824965","encoding","","","","","","","","","",""
"","null","html-keyboard-response","421","768721","0.0-7.0-2.57","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","422","768924","0.0-7.0-3.57","","null","","31,56,174","128.55752193730788,-148.6289650954788,-199.51281005196486","153.20888862379562,133.82612127177168,-13.951294748824965","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","423","770126","0.0-7.0-4.57","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2913","continuous_report","424","773040","0.0-7.0-5.57","","","","31,56,174","128.55752193730788,-148.6289650954788,-199.51281005196486","153.20888862379562,133.82612127177168,-13.951294748824965","Probe","","null","687","287","149,129,51","173","-1","146,129,53","174","2"
"","null","html-keyboard-response","425","774041","0.0-7.0-0.58","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","426","774161","0.0-7.0-1.58","","null","","112,18,178","24.37386868102954,195.6295201467611,-38.16179907530896","-198.5092303282644,-41.582338163551974,196.3254366895328","encoding","","","","","","","","","",""
"","null","html-keyboard-response","427","774262","0.0-7.0-2.58","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","428","774465","0.0-7.0-3.58","","null","","112,18,178","24.37386868102954,195.6295201467611,-38.16179907530896","-198.5092303282644,-41.582338163551974,196.3254366895328","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","429","775666","0.0-7.0-4.58","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","22301","continuous_report","430","797980","0.0-7.0-5.58","","","","112,18,178","24.37386868102954,195.6295201467611,-38.16179907530896","-198.5092303282644,-41.582338163551974,196.3254366895328","Probe","","null","772","443","173,121,38","163","-15","136,132,60","178","2"
"","null","html-keyboard-response","431","798982","0.0-7.0-0.59","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","432","799083","0.0-7.0-1.59","","null","","11,66,157","-93.89431255717815,148.62896509547886,-136.39967201249968","-176.5895185717854,-133.82612127177163,146.27074032383413","encoding","","","","","","","","","",""
"","null","html-keyboard-response","433","799184","0.0-7.0-2.59","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","434","799387","0.0-7.0-3.59","","null","","11,66,157","-93.89431255717815,148.62896509547886,-136.39967201249968","-176.5895185717854,-133.82612127177163,146.27074032383413","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","435","800589","0.0-7.0-4.59","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6626","continuous_report","436","807216","0.0-7.0-5.59","","","","11,66,157","-93.89431255717815,148.62896509547886,-136.39967201249968","-176.5895185717854,-133.82612127177163,146.27074032383413","Probe","","null","814","592","91,138,100","16","5","104,137,88","11","0"
"[{""page_index"":0,""viewing_time"":47357}]","47357","instructions","437","854574","0.0-8.0","","","","","","","","","","","","","","","","",""
